Frame,LEFT_SHOULDER-LEFT_ELBOW-LEFT_WRIST,RIGHT_SHOULDER-RIGHT_ELBOW-RIGHT_WRIST,LEFT_HIP-LEFT_KNEE-LEFT_ANKLE,RIGHT_HIP-RIGHT_KNEE-RIGHT_ANKLE,LEFT_SHOULDER-LEFT_HIP-LEFT_KNEE,RIGHT_SHOULDER-RIGHT_HIP-RIGHT_KNEE,LEFT_ELBOW-LEFT_SHOULDER-LEFT_HIP,RIGHT_ELBOW-RIGHT_SHOULDER-RIGHT_HIP,Exercise
44,162.42109022337132,161.6327043609716,84.12987661332696,22.15666547735904,19.91738205715004,4.747503260002861,178.43789406122133,168.92211095200932,push-up
45,166.36408475868743,164.42979499466352,48.04540776822823,28.842331831250135,11.673856202696895,6.482064121334724,177.21854041890833,169.91497173853574,push-up
46,169.25664288652132,168.550847384848,17.538162405100163,15.458840351470437,11.083204786088054,1.8308648509788874,175.6521597981127,175.21013319827895,push-up
47,169.79509172750906,170.8599529102883,27.8470538329891,26.79327337389051,6.680475758384091,1.9959293509079006,177.32929885809523,173.02063815730403,push-up
48,173.7437537926226,176.4622420013499,142.7490347381106,155.79371852402156,3.6485597932716884,1.8177940373085868,176.2269535722537,177.5251652240982,push-up
49,175.42462649634362,179.64051695922046,129.50582761734745,144.88847970696852,4.944351531448272,0.705529543601933,175.30019207170346,179.2487235369361,push-up
50,176.10136950202127,179.06126717350182,136.64679316004634,157.63749271408818,6.525131096877658,0.5569870300772186,174.32558750173374,179.5130820389057,push-up
51,176.837240202844,176.69114490641272,135.22759977729078,159.95193578471466,5.435469046932853,3.9667955094042218,173.63910215241137,178.62203563322396,push-up
52,177.54025397953743,173.88840837135697,139.04116746207305,161.30784235852144,3.9612595334080387,2.95287427755287,173.68314196361356,178.08762754362527,push-up
53,178.57035847578803,174.54786245246297,124.98179652834457,163.9188701962855,4.121347118042604,5.451210314766119,172.15768761392513,178.16552464419237,push-up
54,178.89287679458116,175.10753597374529,135.37400878037644,163.45030995238233,5.146086464892548,8.021706253284464,170.43456651263125,179.09655538815517,push-up
55,178.75441116392477,175.46116603484595,143.4112079488531,164.22249957076883,2.741712663852761,7.501456658440985,168.69833034916812,179.81907768789412,push-up
56,178.10039519301975,176.29210115760023,139.21154904749307,169.1957666623395,1.5961682851096823,8.22009772888914,171.87669507582828,179.80569374156616,push-up
57,177.84618416430908,176.4300956078711,140.46037737943607,164.57860638499565,1.261390845986158,6.101744342093543,173.05599299261257,179.675543467031,push-up
58,176.3818497502703,176.03921500914956,127.74252116169052,153.0499186816262,2.7593293484311263,7.044715386788222,171.85440424916706,178.1014259510482,push-up
59,174.3995587581471,178.73582552353696,71.48860193478095,50.46393436992509,8.545859719410226,10.166023905941488,169.9531793956727,175.94214152204611,push-up
60,170.42857549252938,175.92477068532926,34.68303951029407,9.706177393286723,13.698333191468334,12.04507234966431,173.71724952005826,176.82998111566175,push-up
61,165.69526182075367,172.9780618631192,30.906310766317006,16.056431339718586,14.817999415619616,9.191107795731527,177.0251952906999,179.7900389990978,push-up
62,164.13140200953802,171.4962677620129,33.166099870956586,15.390942434856855,17.941255670410627,10.595885083137425,177.03428800248403,179.4389496739451,push-up
63,154.44611596741606,156.14147896167066,57.7146195266714,109.79482043388744,20.973389731539367,10.209251300543631,173.67697955512037,165.9664535288454,push-up
64,147.21026070885563,144.1223689487204,129.07330149264897,179.4703547360228,24.998046082698156,18.67248427262704,166.32410020128432,154.90347349265548,push-up
65,133.83445023920353,138.37417705387873,152.10240930258306,156.0901940708697,19.551922438280876,12.221893966309402,152.26550456767993,151.1248587580301,push-up
66,115.44165501396878,124.25879794789157,166.38265338672875,124.98565551407988,29.462064209038058,3.8395158253615285,134.22927882884827,137.31051699226492,push-up
67,114.26378543426682,119.75179065460864,143.3069806858809,82.53317152088057,42.50704665609421,1.9143352822096114,134.06666890328694,131.86458679679075,push-up
68,76.58489453989006,78.41662553853091,132.31774537462482,54.749301892577776,163.0551963299267,50.477161820901635,94.60295543533864,90.61347099141952,push-up
69,58.90380800097968,61.21117190816634,144.1298799045326,172.14302044306268,170.15354612286953,179.1546139514966,75.75335603431857,73.85457718862892,push-up
70,48.40001102894349,52.92307536187799,163.77837404021437,176.82430046192877,177.57295359898367,176.65607577531884,63.92220487362173,65.36826122217472,push-up
71,43.20497674697849,45.01633867757798,178.50167165675686,178.85903038250697,171.40556152458328,174.74049069976326,58.3161414519021,56.772310507108386,push-up
72,43.09895468350482,41.71956568604524,177.45996871338397,179.61969967760797,169.47454505858414,173.744857813001,58.93306197468784,53.554536390545515,push-up
73,37.37570543257112,37.20066684434388,173.82580528022999,179.0458360777317,168.23897198373936,173.08109907598822,52.074320974705564,48.83988350204203,push-up
74,35.654184937647365,34.78905711610686,175.1998207865507,179.37413175405385,169.31678253455593,173.19818964055344,49.14969440721306,46.04793988543513,push-up
75,34.072912692803335,33.056876082539596,175.86414222346312,179.63306668599049,169.24817635874857,172.70261271367724,47.07592330831216,44.14283731309622,push-up
76,33.959226030493596,32.53637977955416,176.83836899256963,178.466257065299,170.49485370905802,174.22268670634793,45.77474040244707,42.764744695540905,push-up
77,33.4953941093583,32.06585829766754,176.49177316543623,177.82874211145983,170.70250460173622,174.98388024750003,44.64098153583085,41.39251447294015,push-up
78,32.87970241016383,32.1914981106367,177.16890671154206,176.89807954269344,171.93750855872963,175.59208203509567,42.76054824275907,40.35641378915581,push-up
79,32.99057545119129,32.05878574472025,177.20097935263175,177.18240550580884,171.8855549240764,175.2739333098849,42.821939751294956,39.674065291179566,push-up
80,33.37999634883062,32.594862993266496,177.34325728651413,176.7226036092966,172.08358688947968,175.40019369631906,43.08919638125786,39.811740160132054,push-up
81,33.87579470989477,33.60489662322155,177.74183548094666,176.3088928922368,172.60854127231784,175.74781078536134,43.611685622571216,40.627085553709854,push-up
82,34.080679376176626,33.936691347263526,177.99836041840103,176.1553765305806,172.88900027190226,175.84975244950698,43.81102501547079,40.85142190734221,push-up
83,34.287945454635924,35.533021637187254,178.9121852174106,176.61729542384074,173.37246546106314,175.19998983377883,44.678158875158616,42.58973809124212,push-up
84,36.8189612694933,38.354761850946645,179.84288453592475,176.26658574268387,173.06313546842358,175.34346960856948,48.9400595096961,45.727078710116956,push-up
85,42.97704513906976,41.57361579578136,178.09987560468488,175.76575162211265,173.17867481800982,176.48725752975673,56.957085912740176,49.04527294694536,push-up
86,50.13997439186501,48.930609265380944,172.3367178703652,174.78254807461343,177.08843827223268,177.40378265760387,66.22820258145961,57.18853914362659,push-up
87,51.956487823825384,50.016823433922774,168.53426747237788,174.70504462729593,179.1088326306456,178.26630485303826,67.94672946937987,57.8237862983357,push-up
88,82.4670937804733,69.42804328583156,158.37656950987787,169.90981488822158,171.76513509442353,177.67076348948473,101.57217981864942,80.34275466967783,push-up
89,96.02895830319511,89.59197964820089,132.19280028287852,145.4762273979701,171.375886110457,152.71228146227506,114.75447810858104,102.24256327933811,push-up
90,110.96715110029228,109.05158469978771,71.31489074134959,154.69947146784054,167.4719670032374,158.35280665429661,130.10184098639627,123.20254705282571,push-up
91,127.89097495349444,121.78187952123886,55.44956700011081,141.82338902303977,163.9217732020949,148.2135968580957,148.14800721224444,135.9443515043393,push-up
92,130.17604183045577,124.71997902198167,50.988403809149325,136.16129084450873,156.96403128354885,140.74756734767288,149.34598143613886,138.48698896097545,push-up
93,148.6739138894428,138.44197502699328,18.087758960325722,24.54639574368812,48.793712973547706,11.107357284049222,169.61689101514833,151.07570896465506,push-up
94,153.62938021902576,149.87498930512965,10.810928270566246,12.431926868189597,28.969800495062856,7.639000769162009,175.24297711299792,158.25661791025718,push-up
95,157.49406722489127,162.3048655228188,13.8851565660827,2.1113624256689505,21.740440291268754,4.565663742624783,179.2639882461413,165.81058066138408,push-up
96,160.01617026971175,163.7282286455425,13.060764310596058,2.054104777442134,20.867267436649033,4.564815527137209,178.11379325804143,167.89614855510368,push-up
97,159.5001645188753,162.07997715290878,13.311314092795055,3.298595934861827,18.17061237326301,2.994890533343095,179.81423128307193,166.06610969708345,push-up
98,157.88105821723352,166.01579329607145,36.65652865977291,36.631312583359566,5.637450973628001,4.885411886761925,169.70393857393034,164.88381058935786,push-up
99,168.59975275333645,169.01657376367686,54.26022015303085,78.14965799114637,4.328928040564128,6.019685379819037,179.73265024765098,165.30785189508256,push-up
100,172.44107592072123,171.0739835988996,61.88794920927094,66.69603055885304,3.913461191015928,7.032716178783848,175.7377353695014,167.3361248072889,push-up
101,176.09381276052787,172.0354727097608,14.232422453819254,2.2588444430559447,9.591583871000562,6.470770565976966,171.16553733159006,170.20003381512547,push-up
102,176.17674146227205,172.03039251799197,15.056252935537291,2.0914572334182187,7.246760920788297,4.511832151299423,173.11151875604529,170.17236641512042,push-up
103,178.7981311960478,177.9488523216983,26.461280671024554,6.342038530978673,8.463823247150406,4.224021040739917,170.66147148407885,177.81299699857124,push-up
104,179.73571878294035,179.711883699949,21.357710487905457,3.5709828346838646,11.173516193704076,9.643937628215024,168.547292886877,177.63434826455278,push-up
105,179.42575062634143,179.68624520360626,20.462642091636848,4.672394206291072,9.890876251156175,11.771278091521244,168.71322984441417,176.35906574672583,push-up
106,178.675297452247,179.83365753063703,27.29782620103417,5.494582196782053,9.79954579246527,11.827985609246483,169.93059585946537,177.5122435452925,push-up
108,175.43555611466624,177.16429037584257,36.91861002237562,1.283087578984169,20.110114187622905,14.629964294183106,167.8333570585833,172.7488061396489,push-up
109,176.46596918196758,173.84893857190733,35.39173442672192,2.482372719632278,20.208482942750354,14.015410037270158,166.8652878159815,172.55796936920166,push-up
110,176.43426703215852,173.448269205369,89.7869990950062,167.09679021236798,19.94688329981857,14.484843251521983,166.70275358112852,172.1914077002957,push-up
111,173.97411516732015,174.77738865106159,60.694343825678814,113.9933245342438,18.176712471561444,8.342266625708863,169.64067280003314,176.73789129624328,push-up
112,173.02710292278937,174.3869434306868,45.440031539923076,20.59689747551968,20.817218920535783,7.801574881982037,169.52077461680065,177.2304988267554,push-up
113,167.25458028755887,179.7881970916178,50.520160838252025,3.653673724069439,28.36643497724928,5.317071251574187,170.24331895185932,177.826948850501,push-up
114,162.77402112190288,173.00034785437728,34.15122166748507,5.416271925466726,28.177995358400665,4.4548857831663184,173.25358069914506,175.64178434954363,push-up
115,158.8413046458398,159.07856143071817,25.393715597859774,0.7027929996902601,28.634333916990844,0.1251999733318193,177.74321377436695,165.65881401553034,push-up
116,150.31364015943524,151.63568304814774,23.00021274550499,13.402774773595624,30.528099729991688,0.6298540895047977,171.58674977632847,161.3560738185077,push-up
117,144.89997517928472,147.65243204781328,66.83693006737269,9.28824694648364,73.53077084110893,17.099675402928753,166.49847324860755,159.2929941905687,push-up
118,113.0835396333039,121.63679638495005,101.26148485251693,105.36596405652618,154.55211525481175,121.40311359337994,131.33048225069533,131.126061879139,push-up
119,90.87651524494918,106.54408861059524,127.94560380190558,163.6169142635632,165.79777142060664,159.99407201268266,106.91347957196305,113.95987865849534,push-up
120,63.62848195985767,79.29325142638827,170.21976130077502,170.48944026984825,177.84226411872606,164.64658695848036,79.98811058482438,85.7090350926889,push-up
121,49.02383603619201,60.54453414646523,176.58082692349257,173.0353603496252,172.6554649180571,166.84414369322232,64.39899675884672,66.29530740927734,push-up
122,52.981247211061934,63.467959845613706,174.23124900606487,171.91165666778218,173.23756440366589,168.13871479766428,68.94772355250392,69.59369765660291,push-up
123,37.68154565609281,46.332286530800296,177.50547352636377,176.09017946079112,174.07116266164672,170.52943626539704,50.46798330286453,50.649058886400994,push-up
124,34.67923398964225,42.52558265976436,178.82787330370525,177.91873356582323,173.73812157726397,170.67982588886653,47.266275726882284,46.95969888846919,push-up
125,33.19787607199547,38.26153920062457,178.94017663913039,178.71978925946522,173.99645287266074,170.15371804366853,45.22026743210673,43.23973810914449,push-up
126,33.108417384563424,36.12978491731978,179.99713919838098,179.00606634214222,173.8340790389022,171.46763997656078,44.47968257263977,40.57877714511832,push-up
127,33.56419111473896,35.9872200213876,179.91078570076854,178.57513468078605,174.65019547866962,171.7250205715514,44.34910070086539,40.194461264656134,push-up
128,32.9339739265987,34.322216394906334,179.38775691415745,177.6888055855739,174.31082900556405,172.177016457694,43.45973584316048,38.313501003570146,push-up
129,32.08095180659385,33.6753147094734,179.40895236908543,177.3373828158853,174.60603475771168,172.28177757770965,42.1262690980319,37.60370676918569,push-up
130,32.57536452703573,33.94693564168914,179.75582384674775,176.77981913148872,174.69386194619426,172.44712388042498,42.663236937147374,38.08418867944221,push-up
131,33.162758360075664,34.27502214746377,179.51777579995158,176.54251209992475,174.16311445097105,172.06952166789853,43.390113293484795,38.91428843176454,push-up
132,33.36400753086228,34.3013695969193,179.47608193723522,176.21369199321822,174.14968303638165,172.10247810242205,43.522726133432165,39.071029199087214,push-up
133,34.320367810164406,34.95397734916536,179.65826695597522,176.16566533138638,173.9489023849808,171.82794267186662,44.66088883960206,40.05719295069429,push-up
